PLAYER_NAME,GP,G,AVG_SEAS_ADJ_GPG,ADJ_G,ADJ_GPG,A,AVG_SEAS_ADJ_APG,ADJ_A,ADJ_APG,PTS,AVG_SEAS_ADJ_PTSPG,ADJ_PTS,ADJ_PTSPG
Dillon Dube,70,7,0.088173163,7.122341188,0.101747731,14,0.189044163,13.85916852,0.197988122,21,0.277795765,21.01231118,0.300175874
Dillon Heatherington,11,0,0,0,0,2,0.181836945,1.984914441,0.180446767,2,0.184066185,2.009368132,0.18266983
Dillon Simpson,3,0,0,0,0,0,0,0,0,0,0,0,0
Dino Ciccarelli*,1232,608,0.417943629,518.9620204,0.421235406,592,0.385789466,496.4927276,0.402997344,1200,0.801798379,1013.258332,0.822449944
Dion Phaneuf,1048,137,0.14087491,149.0356472,0.142209587,357,0.355537744,373.1178615,0.356028494,494,0.49851923,524.3360987,0.500320705
Dirk Graham,772,219,0.224793339,183.2393318,0.237356647,270,0.270861768,222.2215593,0.287851761,489,0.49496087,404.8700992,0.524443134
Dit Clapper*,835,229,0.31613722,282.4178042,0.338224915,248,0.424455695,378.1119738,0.452828711,477,0.766802524,682.9007467,0.817845206
Dixon Ward,537,95,0.156009245,97.38903012,0.181357598,129,0.208658191,130.0595486,0.242196552,224,0.364181481,227.1233187,0.422948452
Dmitri Bykov,71,2,0.03219579,2.285901102,0.03219579,10,0.153880165,10.92549169,0.153880165,12,0.187752714,13.33044267,0.187752714
Dmitri Filimonov,30,1,0.031121364,0.933640931,0.031121364,4,0.122322479,3.669674355,0.122322479,5,0.154033307,4.620999205,0.154033307
Dmitri Kalinin,539,36,0.063279128,40.29851127,0.074765327,126,0.215006099,132.2402155,0.245343628,162,0.280335284,173.7662567,0.322386376
Dmitri Khristich,811,259,0.311247863,259.3599048,0.319802595,337,0.399676508,334.4136443,0.41234728,596,0.70997534,592.998887,0.731194682
Dmitri Kvartalnov,112,42,0.31639591,36.40124633,0.325011128,49,0.317256072,40.71754965,0.36354955,91,0.632052064,76.96208426,0.687161467
Dmitri Mironov,556,54,0.101085251,54.765152,0.098498475,206,0.323458161,207.0398058,0.372373751,260,0.425649796,262.6217603,0.472341295
Dmitri Nabokov,55,11,0.163925261,12.46418522,0.22662155,13,0.34268358,14.24780259,0.259050956,24,0.508007608,26.68955033,0.485264551
Dmitri Tertyshny,62,2,0.037181777,2.305270161,0.037181777,8,0.144339962,8.949077655,0.144339962,10,0.18242364,11.31026566,0.18242364
Dmitri Yakushin,2,0,0,0,0,0,0,0,0,0,0,0,0
Dmitrij Jaskin,303,27,0.080832664,29.84859504,0.098510215,42,0.118535559,44.15544762,0.14572755,69,0.198689697,73.77181877,0.243471349
Dmitry Afanasenkov,227,27,0.102260327,28.80210815,0.126881534,27,0.098758359,27.93923648,0.123080337,54,0.199619685,56.32246825,0.2481166
Dmitry Korobov,3,0,0,0,0,1,0.360176916,1.080530749,0.360176916,1,0.366748277,1.100244832,0.366748277
Dmitry Kulikov,677,35,0.057438127,38.93176038,0.057506293,135,0.208139387,143.5315317,0.212011125,170,0.267411923,183.7411778,0.271404989
Dmitry Orlov,516,37,0.0668724,40.08138219,0.077677097,143,0.275779413,149.0927887,0.288939513,180,0.344883414,190.162781,0.368532521
Dmitry Yushkevich,786,43,0.061605487,45.15860138,0.057453691,182,0.233929662,184.4203079,0.234631435,225,0.296801437,230.6447256,0.293441127
Dmytro Timashov,44,4,0.092497081,4.069871558,0.092497081,5,0.112600882,4.954438812,0.112600882,9,0.204719301,9.007649228,0.204719301
Doc Romnes,360,67,0.212582542,86.79197957,0.241088832,137,0.549288933,221.4284948,0.615079152,204,0.742783645,300.7347665,0.835374351
Dody Wood,106,8,0.067673404,7.864735252,0.074195616,10,0.079550157,9.549522595,0.090089836,18,0.146985772,17.38970765,0.164053846
Dollard St. Laurent,652,29,0.049317496,33.00880262,0.050626998,133,0.219185113,152.0629113,0.233225324,162,0.26712335,184.2698912,0.282622533
Dom Campedelli,2,0,0,0,0,0,0,0,0,0,0,0,0
Domenic Pittis,86,5,0.035895819,5.502432649,0.063981775,11,0.059814701,12.019219,0.13975836,16,0.095666882,17.54588548,0.204021924
Dominic Lavoie,38,5,0.093334331,4.503935814,0.118524627,8,0.172781662,6.935388404,0.182510221,13,0.266422021,11.44089442,0.301076169
Dominic Moore,897,106,0.119451272,115.9065316,0.129215754,176,0.236938997,184.4498719,0.205629735,282,0.357051103,300.3255862,0.334811133
Dominic Toninato,85,5,0.198935243,5.088868065,0.059869036,9,0.068314469,8.940910753,0.105187185,14,0.264234426,14.03469669,0.165114079
Dominic Turgeon,9,0,0,0,0,0,0,0,0,0,0,0,0
Dominik Kahun,138,25,0.189857877,25.45994869,0.184492382,43,0.312887024,42.55788071,0.30839044,68,0.502803629,68.03232215,0.492987842
Dominik Kubalík,68,30,0.450770763,30.65241185,0.450770763,16,0.233468935,15.87588757,0.233468935,46,0.678684149,46.15052217,0.678684149
Dominik Simon,173,19,0.070283979,19.40697163,0.112179027,45,0.332214847,44.8071421,0.259000821,64,0.404859047,64.36030333,0.372024875
Dominik Uher,2,0,0,0,0,0,0,0,0,0,0,0,0
Don Ashby,188,40,0.181405383,35.60179609,0.189371256,56,0.261184707,49.98050074,0.265853727,96,0.442690576,85.60530362,0.45534736
Don Awrey,979,31,0.046405144,30.59122895,0.031247425,158,0.137305062,151.9194143,0.155178156,189,0.183442384,182.3345154,0.186245675
Don Barber,115,25,0.159000309,20.5995008,0.179126094,32,0.200103999,26.14087855,0.227311987,57,0.358740844,46.69173897,0.406015121
Don Biggs,12,2,0.074780449,1.645169875,0.13709749,0,0,0,0,2,0.073840531,1.62449169,0.135374308
Don Blackburn,185,23,0.067196702,23.4328269,0.126663929,44,0.254414439,45.37945365,0.245294344,67,0.321063276,68.7646241,0.371700671
Don Cairns,9,0,0,0,0,1,0.229134923,0.916539693,0.101837744,1,0.228714348,0.914857392,0.101650821
Don Campbell,17,1,0.04366286,0.742268624,0.04366286,3,0.149460725,2.540832332,0.149460725,4,0.189151428,3.215574276,0.189151428
Don Deacon,27,6,0.188289703,7.385852482,0.273550092,4,0.239419636,5.196475666,0.192462062,10,0.432443154,12.89327779,0.477528807
Don Dietrich,28,0,0,0,0,7,0.181528741,5.346614989,0.190950535,7,0.181848072,5.354674041,0.191238359
Don Gallinger,222,65,0.281044111,58.41550239,0.263132894,88,0.429533302,102.1159306,0.459981669,153,0.708190013,159.273256,0.717447099
Don Gibson,14,0,0,0,0,3,0.18356643,2.569930017,0.18356643,3,0.185190898,2.592672569,0.185190898
Don Gillen,35,2,0.442443532,1.61755245,0.046215784,4,0.043910277,2.985898849,0.085311396,6,0.488136708,4.616733652,0.131906676
Don Grosso,335,87,0.328858973,79.39606682,0.237003185,117,0.444313587,120.8826781,0.360843815,204,0.773808859,200.0204395,0.597075939
Don Howse,33,2,0.052287578,1.725490085,0.052287578,5,0.131567472,4.34172659,0.131567472,7,0.183740716,6.063443634,0.183740716
Don Jackson,315,16,0.021976764,12.41804812,0.039422375,52,0.111859742,40.39947227,0.128252293,68,0.133781154,52.86865729,0.167837007
Don Johns,153,2,0.005894152,2.11330429,0.013812446,21,0.169662701,22.09800134,0.144431381,23,0.175237909,24.21290301,0.158254268
Don Kozak,437,96,0.188944582,87.85517946,0.201041601,86,0.175747665,78.18510613,0.178913286,182,0.364720368,166.0509128,0.379979206
Don Laurence,79,15,0.124640988,13.02540069,0.16487849,21,0.18273697,18.17714125,0.230090396,36,0.307316406,31.19683486,0.394896644
Don Lever,1020,313,0.256830858,267.9234905,0.262670089,367,0.28638583,314.9977167,0.308821291,680,0.543063522,582.8599813,0.571431354
Don Luce,894,225,0.209660457,202.7949515,0.226839991,328,0.30878335,296.8053298,0.331997013,553,0.518475762,499.6539365,0.558897021
Don MacIver,6,0,0,0,0,0,0,0,0,0,0,0,0
Don MacLean,41,8,0.201413416,8.98233161,0.219081259,5,0.175965015,5.249176434,0.128028694,13,0.375288426,14.1430394,0.344952181
Don Maloney,765,214,0.212640452,171.8544359,0.224646321,350,0.37042137,280.7834293,0.367037163,564,0.58337735,452.7266506,0.591799543
Don Marcotte,868,230,0.209720786,207.7910238,0.23939058,254,0.219173257,227.6330635,0.262250073,484,0.428965993,435.503937,0.501732646
Don Marshall,1176,265,0.219745336,279.2695757,0.237474129,324,0.267590017,336.4169108,0.286068802,589,0.487003169,615.1966715,0.523126421
Don Martineau,90,6,0.017469486,5.310723598,0.05900804,10,0.051025917,8.902580298,0.098917559,16,0.06852308,14.22146168,0.158016241
Don McFadyen,176,12,0.08892718,16.18448737,0.091957315,34,0.316270223,57.82006214,0.32852308,46,0.390522496,71.32726336,0.405268542
Don McKenney,798,237,0.303715003,259.0562864,0.324631938,345,0.459432391,375.7693045,0.470888853,582,0.762883398,634.5743892,0.795206001
Don McLean,9,0,0,0,0,0,0,0,0,0,0,0,0
Don McSween,47,3,0.017537591,2.806014501,0.059702436,10,0.083824642,9.065734516,0.192887968,13,0.101692261,11.9014393,0.253222113
Don Metz,170,20,0.14753079,21.11347157,0.124196892,35,0.205002028,43.12667882,0.253686346,55,0.360129528,63.81160024,0.375362354
Don Morrison,112,18,0.137912838,19.44818531,0.173644512,28,0.276046528,35.28307408,0.315027447,46,0.410486723,54.49737399,0.486583696
Don Murdoch,320,121,0.317656702,106.3409183,0.33231537,117,0.316011947,102.1354877,0.319173399,238,0.633793953,208.5232257,0.65163508
Don Nachbaur,223,23,0.05249691,17.99392739,0.080690257,46,0.145713997,35.61113627,0.159691194,69,0.198698083,53.67628888,0.240700847
Don O'Donoghue,125,18,0.155719488,17.91052684,0.143284215,17,0.146642903,17.09404104,0.136752328,35,0.302507098,35.01888784,0.280151103
Don Poile,67,7,0.060518134,7.625284899,0.113810222,9,0.076598845,9.651454425,0.144051559,16,0.136982943,17.25985082,0.257609714
Don Raleigh,535,101,0.200480438,116.6563627,0.218049276,219,0.49278428,284.4786943,0.531735877,320,0.688916442,398.4297473,0.7447285
Don Saleski,543,128,0.1882881,116.3046638,0.214189068,125,0.180636231,114.0138673,0.20997029,253,0.368866133,230.2898914,0.424106614
Don Smillie,12,2,0.210598178,2.527178138,0.210598178,2,0.301375602,3.616507226,0.301375602,4,0.517679035,6.212148422,0.517679035
Don Smith,10,1,0.110938143,1.109381428,0.110938143,1,0.124611921,1.246119209,0.124611921,2,0.238060978,2.380609781,0.238060978
Don Spring,259,1,0.002463717,0.788389404,0.003043975,54,0.15854558,41.81099316,0.161432406,55,0.161134147,42.63128821,0.164599568
Don Sweeney,1115,52,0.04496485,49.66247879,0.04454034,221,0.1948144,217.2436897,0.19483739,273,0.240799386,268.0692612,0.240420862
Don Tannahill,111,30,0.246276055,28.05899777,0.252783764,33,0.297878011,30.84851014,0.277914506,63,0.54399802,58.87641956,0.530418194
Don Waddell,1,0,0,0,0,0,0,0,0,0,0,0,0
Don Ward,34,0,0,0,0,1,0.016254291,1.007766017,0.029640177,1,0.016383931,1.015803739,0.029876581
Don Webster,27,7,0.193495782,5.224386108,0.193495782,6,0.188483105,5.089043836,0.188483105,13,0.388240772,10.48250085,0.388240772
Don Wheldon,2,0,0,0,0,0,0,0,0,0,0,0,0
Don Willson,22,2,0.066625207,2.398507455,0.109023066,7,0.271695241,9.781028688,0.444592213,9,0.328682643,11.83257514,0.537844324
Donald Audette,735,260,0.366132343,269.2621633,0.366343079,249,0.347780808,255.8477227,0.34809214,509,0.711592822,523.3828018,0.712085445
Donald Brashear,1025,85,0.089219008,94.35242658,0.092051148,120,0.115034944,128.6113605,0.125474498,205,0.203981981,222.7298466,0.217297411
Donald Dufresne,268,6,0.012407447,5.417541771,0.020214708,36,0.100278461,32.00778519,0.119432034,42,0.113273728,37.60347329,0.140311468
Doug Acomb,2,0,0,0,0,1,0.528522818,1.057045637,0.528522818,1,0.525839875,1.05167975,0.525839875
Doug Baldwin,24,0,0,0,0,1,0.028792684,1.295670787,0.053986283,1,0.024752061,1.113842738,0.046410114
Doug Barkley,253,24,0.069993203,25.47649008,0.100697589,80,0.227409557,84.18927367,0.332763928,104,0.297063871,109.5108678,0.43284928
Doug Barrault,4,0,0,0,0,0,0,0,0,0,0,0,0
Doug Barrie,158,10,0.081638789,9.85175917,0.062352906,42,0.221976774,41.51008585,0.262722062,52,0.30318206,51.28435861,0.324584548
Doug Bentley*,565,219,0.364246619,216.5384032,0.383253811,324,0.648072348,383.6284303,0.678988372,543,1.008609315,597.5619995,1.057631858
Doug Berry,121,10,0.065994686,8.40805431,0.069488052,33,0.219591356,27.9410946,0.230918137,43,0.285305553,36.3120959,0.300099966
Doug Bodger,1071,106,0.082800122,93.68628776,0.087475525,422,0.326285978,362.3375479,0.338317038,528,0.410288012,457.307586,0.42699121
Doug Brennan,123,9,0.091543947,11.85219566,0.096359314,7,0.102120454,13.1658034,0.107039052,16,0.200284858,25.86377192,0.210274568
Doug Brindley,3,0,0,0,0,0,0,0,0,0,0,0,0
Doug Brown,854,160,0.159544226,154.13584,0.180486932,214,0.231802451,203.169257,0.237903111,374,0.391082827,356.9314973,0.417952573
Doug Buhr,6,0,0,0,0,2,0.296605928,1.77963557,0.296605928,2,0.29592729,1.77556374,0.29592729
Doug Crossman,914,105,0.082359511,84.90395827,0.092892733,359,0.2975404,286.2148935,0.313145398,464,0.380662858,371.8081702,0.406792309
Doug Doull,37,0,0,0,0,1,0.016219943,1.135396027,0.030686379,1,0.016461821,1.152327464,0.031143986
Doug Evans,355,48,0.122612449,40.17802774,0.113177543,87,0.178307712,72.02639716,0.20289126,135,0.300731801,112.2348695,0.316154562
Doug Friedman,18,0,0,0,0,1,0.279528189,1.118112757,0.062117375,1,0.282576548,1.13030619,0.062794788
Doug Gibson,63,9,0.09721671,8.063524553,0.127992453,19,0.134715994,16.93835422,0.268862765,28,0.231993723,25.00284733,0.396870593
Doug Gilmour*,1474,450,0.274636035,409.8800912,0.278073332,964,0.589210701,877.8902547,0.595583619,1414,0.865068756,1289.580918,0.87488529
Doug Halward,653,69,0.070164058,55.24452835,0.084601115,224,0.243143076,180.1082856,0.27581667,293,0.31350971,235.4817596,0.360615252
Doug Harvey*,1113,88,0.080943238,98.46470749,0.088467841,452,0.432853888,535.0891539,0.480762941,540,0.507981503,626.0627884,0.562500259
Doug Hicks,561,37,0.048929101,31.93100777,0.056918017,131,0.17959621,112.1903262,0.199982756,168,0.228486039,144.0828136,0.25683211
Doug Horbul,4,1,0.221188486,0.884753946,0.221188486,0,0,0,0,1,0.22195048,0.88780192,0.22195048
Doug Houda,561,19,0.02565968,17.47374431,0.031147494,63,0.095525914,56.16190599,0.100110349,82,0.121666582,73.8309091,0.131605899
Doug Janik,190,3,0.005797122,3.222487996,0.016960463,16,0.064618311,16.19632904,0.085243837,19,0.071581695,19.66795455,0.10351555
Doug Jarrett,775,38,0.042772915,37.67790432,0.048616651,182,0.215894115,182.2832911,0.235204247,220,0.25835912,219.6900192,0.283470993
Doug Jarvis,964,139,0.10999639,114.5641234,0.118842452,264,0.208672437,217.3519933,0.225468873,403,0.31871897,331.9684632,0.344365626
Doug Kostynski,15,3,0.128091538,2.305647693,0.153709846,1,0.042576442,0.766375965,0.051091731,4,0.170489178,3.0688052,0.204587013
Doug Lecuyer,126,11,0.156894577,8.973171839,0.07121565,31,0.163171248,25.29534106,0.200756675,42,0.319807888,34.24730195,0.271803984
Doug Lewis,3,0,0,0,0,0,0,0,0,0,0,0,0
Doug Lidster,897,75,0.057402108,63.17209335,0.070425968,268,0.205214048,223.0417694,0.248653032,343,0.263292689,286.9391233,0.31988754
Doug Lynch,2,0,0,0,0,0,0,0,0,0,0,0,0
Doug MacDonald,11,1,0.055702785,0.835541777,0.075958343,0,0,0,0,1,0.05479278,0.821891695,0.074717427
Doug McCaig,263,8,0.029942183,8.389210821,0.03189814,21,0.118444706,26.18354048,0.099557188,29,0.142479952,33.79702409,0.128505795
Doug Mohns,1391,248,0.187443508,265.3825291,0.190785427,462,0.348019679,488.9746614,0.351527435,710,0.535105709,753.8263446,0.541931233
Doug Morrison,23,7,0.076722463,5.52401735,0.240174667,3,0.033013359,2.376961817,0.103346166,10,0.109870335,7.91066412,0.343941918
Doug O'Brien,5,0,0,0,0,0,0,0,0,0,0,0,0
Doug Palazzari,108,18,0.159794255,15.98470493,0.148006527,20,0.084297935,17.74925356,0.16434494,38,0.244317438,33.74765096,0.31247825
Doug Patey,45,4,0.07281345,3.605269429,0.080117098,2,0.161937278,1.837753678,0.040838971,6,0.234500199,5.445605171,0.121013448
Doug Risebrough,740,185,0.208203898,154.3784355,0.208619507,286,0.303272897,239.5894139,0.323769478,471,0.511250024,393.8922844,0.532286871
Doug Roberts,419,43,0.134274459,42.59457143,0.101657688,104,0.177714677,104.1614215,0.248595278,147,0.312127786,146.690091,0.350095683
Doug Robinson,240,44,0.153582562,45.11128165,0.187963674,67,0.242694983,69.11627154,0.287984465,111,0.396314298,114.215999,0.475899996
Doug Rombough,150,24,0.188643382,21.93383408,0.146225561,27,0.113669336,24.69080693,0.16460538,51,0.302051472,46.6298557,0.310865705
Doug Shedden,416,139,0.221513805,108.9079124,0.261797866,186,0.298994207,144.5228799,0.347410769,325,0.520052148,253.2019298,0.608658485
Doug Shelton,5,0,0,0,0,1,0.218361642,1.09180821,0.218361642,1,0.217961825,1.089809123,0.217961825
Doug Smail,845,210,0.199099556,168.5790167,0.199501795,249,0.232924788,197.4804236,0.233704643,459,0.431652198,365.681643,0.432759341
Doug Smith,535,115,0.164721266,90.40696213,0.168984976,138,0.196093073,107.9276795,0.20173398,253,0.360482944,198.1560288,0.370385101
Doug Sulliman,631,160,0.18200497,126.6278375,0.200678031,168,0.187938605,131.2290629,0.207969989,328,0.369433452,257.4976452,0.408078677
Doug Trapp,2,0,0,0,0,0,0,0,0,0,0,0,0
Doug Volmar,62,13,0.135017428,12.62242191,0.20358745,8,0.233736303,7.828448413,0.126265297,21,0.369062025,20.48893895,0.330466757
Doug Weight,1238,278,0.219512264,292.8152645,0.236522831,755,0.608567675,773.948299,0.625160177,1033,0.83124129,1070.380521,0.864604621
Doug Wickenheiser,556,111,0.148932494,87.34365587,0.157092906,165,0.231183814,128.714398,0.231500716,276,0.380121786,216.0011897,0.388491348
Doug Wilson,1024,237,0.184193265,192.0534461,0.187552193,590,0.468331884,475.4238719,0.464281125,827,0.653040598,667.8674179,0.652214275
Doug Young,341,31,0.094290836,40.06194086,0.117483698,45,0.164919264,69.56664409,0.204007754,76,0.263525872,111.4617121,0.326867191
Doug Zmolek,467,11,0.02061852,10.28362869,0.022020618,53,0.121255363,53.74975395,0.115095833,64,0.142635701,64.36809173,0.137833173
Dougie Hamilton,552,96,0.188223444,103.4089484,0.187335052,203,0.389342607,214.0423309,0.387757846,299,0.578846162,318.1386081,0.576338058
Douglas Adam,4,0,0,0,0,1,0.311529802,1.246119209,0.311529802,1,0.297470361,1.189881445,0.297470361
Douglas Murray,518,7,0.012689477,7.752944979,0.014967075,57,0.105367204,59.60271156,0.11506315,64,0.11974203,68.27950123,0.131813709
Drake Batherson,43,6,0.142596953,6.101889599,0.141904409,13,0.29874463,12.85482424,0.298949401,19,0.442088566,18.98941729,0.441614355
Drake Berehowsky,549,37,0.058640174,40.16701371,0.073163959,112,0.174607016,116.8852937,0.212905817,149,0.23409323,157.6180978,0.28710036
Drake Caggiula,222,41,0.19551593,42.63700163,0.192058566,35,0.162145724,35.68583229,0.160746992,76,0.355810805,77.91332931,0.350960943
Drayson Bowman,179,15,0.097644242,16.997177,0.094956296,18,0.072217331,19.46723925,0.108755527,33,0.168015068,36.28969307,0.202735715
Drew Bagnall,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew Bannister,164,5,0.019788773,5.307090382,0.032360307,25,0.091517266,26.62897005,0.162371769,30,0.111661351,32.03177472,0.1953157
Drew Callander,39,6,0.195048458,5.242583567,0.13442522,2,0.060988741,1.730080237,0.044361032,8,0.256376123,6.969107952,0.178695076
Drew Doughty,919,117,0.139751115,128.6926321,0.140035508,385,0.435345618,403.8421489,0.439436506,502,0.578202403,535.4303835,0.582622833
Drew Fata,8,1,0.175404548,1.052427287,0.131553411,1,0.105655773,1.056557725,0.132069716,2,0.275941266,2.086710205,0.260838776
Drew Larman,26,2,0.043861717,2.105362406,0.080975477,1,0.058709391,1.056769037,0.040644963,3,0.101932055,3.096285215,0.119087893
Drew LeBlanc,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew Miller,571,62,0.115799507,69.45886906,0.121644254,60,0.112537794,63.8177862,0.11176495,122,0.226959427,132.360463,0.231804664
Drew Shore,94,9,0.083924848,10.24137357,0.108950783,17,0.248984498,18.42286564,0.195987932,26,0.33390905,28.67781288,0.305083116
Drew Stafford,841,196,0.25473475,217.435723,0.25854426,232,0.287269746,245.1032595,0.291442639,428,0.539642929,460.5708659,0.54764669
Dryden Hunt,63,3,0.032809481,3.051281776,0.048433044,12,0.167428669,11.86648658,0.18835693,15,0.201486621,14.99188644,0.237966451
